시설명,주소,경도,위도
쾌통한의원,"창원시 성산구 가양로124번길 17-13, 대방프라자 204호 (대방동)",128.707991005,35.208134547
동서한의원,"창원시 의창구 원이대로 259, 4층 (봉곡동)",128.648977584,35.243714844
실로암한의원,"창원시 성산구 원이대로682번길 40, 상남위너스코아 802호 (상남동)",128.684953292,35.220071862
청산한의원,"창원시 성산구 용지로 95 (중앙동, 1층)",128.677265183,35.224379731
솔백한의원,창원시 성산구 비음로 45 (사파동),128.700593057,35.228442977
진웅한의원,"창원시 성산구 가양로124번길 15 (대방동, 대암빌딩)",128.707552307,35.208047098
씨엠씨창원한의원,"창원시 성산구 원이대로 716 (상남동, 대동메디칼)",128.690161888,35.221036706
원광한의원,"창원시 의창구 팔용로 429 (팔용동, 팔용프라자)",128.612447814,35.255004244
창원한의원,"창원시 성산구 상남로 89, 화신상가 1층 1-1,1-2,1-3,1-14,1-22,1-23호 (상남동)",128.680749152,35.221873847
현산한의원,"창원시 의창구 원이대로219번길 30-3, 1층 (명서동)",128.643822050,35.248598729
서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021
혜인한의원,"창원시 성산구 대암로 40-14 (남양동, 동양람세스빌딩)",128.700836477,35.213698013
홍원당한의원,"창원시 의창구 봉곡로111번길 8 (봉곡동, 동승빌딩)",128.671157877,35.247133510
고운한의원,창원시 의창구 북면 감계로 304 (재생빌딩301호),128.594011859,35.301996939
동인한의원,"창원시 의창구 읍성로 86, 1층 (소답동)",128.627236624,35.264810446
박준수한의원,"창원시 성산구 대정로 138 (대방동, 대방대동아파트)",128.707629837,35.211749085
자혜한의원,"창원시 성산구 원이대로682번길 10 (상남동, 하버드)",128.686754207,35.222310027
제가한의원,"창원시 의창구 팔용로 438, 404호 (팔용동, 팔용종합상가)",128.613500890,35.255333697
제일한의원,"창원시 의창구 반계로 105 (팔용동, 대동중앙아파트)",128.616593462,35.254560431
장생한의원,"창원시 성산구 마디미로 2, 미도빌딩 201호 (상남동)",128.685635141,35.223978505
창덕한의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399
동방한의원,"창원시 성산구 창이대로 733 (사파동, 사파동성아파트상가A동 302호)",128.702142202,35.219592111
성심한의원,창원시 성산구 원이대로473번길 24 (반림동),128.670786782,35.235665635
경희대화한의원,"창원시 의창구 팔용로 438, 402호 (팔용동, 팔용종합상가)",128.613500890,35.255333697
대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021
장수한의원,"창원시 의창구 읍성로 67 (소답동, 장수한의원)",128.625398234,35.265123400
성림한의원,"창원시 의창구 도계로 52 (도계동, 성림한의원)",128.637145803,35.259652609
경희수한의원,"창원시 성산구 대원로93번길 6, 창원두대우체국  2층 일부호 (대원동)",128.650712902,35.235048674
안민한의원,"창원시 성산구 안민로117번길 9 (안민동, 풍전빌딩)",128.689443445,35.186793706
박종철한의원,"창원시 성산구 원이대로883번길 15-24 (가음동, 가음시장대상가)",128.696992119,35.208052672
경희감초한의원,"창원시 의창구 창이대로 199, 무지개상가 (봉곡동)",128.659175089,35.244930310
삼성한의원,"창원시 성산구 원이대로 663 (신월동, 은아아파트)",128.686635650,35.224718269
서울한의원,"창원시 성산구 반송로 144 (반림동, 수영빌딩)",128.671081274,35.236055593
경희한의원,"창원시 성산구 동산로 156, 삼익종합상가 2층 20호 (사파동)",128.693416077,35.221657227
제생당한의원,"창원시 의창구 원이대로189번길 34 (명서동, 남천상가)",128.645890896,35.248969168
제민한의원,창원시 의창구 소계로84번길 4 (소계동),128.599816751,35.256804953
강남한의원,"창원시 성산구 단정로 32 (상남동, 한사랑빌딩)",128.683655433,35.219581321
맘에든 한의원,"창원시 마산합포구 월영남로 3, 2층 (해운동)",128.558635899,35.178425148
매화부부한의원,"창원시 마산합포구 현동1길 4-10, 201호 (현동)",128.557960220,35.147175893
탁 한의원,창원시 마산합포구 동서동2길 60 (신포동2가),128.574113830,35.201996045
해민한의원,"창원시 마산회원구 양덕옛2길 130, 2층 (양덕동)",128.580200044,35.233240444
범한의원,"창원시 마산합포구 완월남로 10, 1층 (완월동)",128.561207400,35.197414716
한마음한의원,"창원시 마산회원구 3·15대로 784, 2, 3층 (합성동)",128.585095639,35.241213478
미래한의원,"창원시 마산합포구 합포로 71, 2,3층 (동성동)",128.578772066,35.205841085
약손맥한의원,"창원시 마산합포구 합포로 29, 2층 (남성동, 제일빌딩)",128.575122873,35.203386460
경희자연한의원,"창원시 마산회원구 양덕서로 47, 2층 224~227호 (양덕동, 메트로스퀘어5)",128.581556824,35.229367077
열린한의원,"창원시 마산합포구 3·15대로 196, 2층 (중앙동2가)",128.567250736,35.195635848
삼대한의원,"창원시 마산회원구 내서읍 상곡로 22, 4층 (중앙상가)",128.503036847,35.242781919
더본한의원,"창원시 마산합포구 북성로 102, 2층 (상남동)",128.570622286,35.216234120
백세튼튼한의원,"창원시 마산회원구 내서읍 삼계6길 8, 2층 202호",128.503483719,35.232449226
여강한의원,"창원시 마산합포구 합포로 120 (산호동, 파인플라자)",128.582816726,35.208785669
김동국한의원,"창원시 마산합포구 합포로 29 (남성동, 제일빌딩)",128.575122873,35.203386460
봄봄한의원,"창원시 마산회원구 율림교로 13 (양덕동, 메트로엠)",128.584459092,35.229901175
장군한의원,"창원시 마산합포구 완월동5길 3, 2층 (장군동4가)",128.564483198,35.197076921
다나한의원,"창원시 마산회원구 3·15대로 761, 경동극장 (합성동)",128.583208571,35.239811960
단디한의원,창원시 마산회원구 양덕북21길 2 (양덕동),128.581781890,35.233540190
경희홍한의원,"창원시 마산합포구 현동4길 5, 2층 204호 (현동)",128.553204684,35.150917504
서울여성한의원,"창원시 마산합포구 해안대로 392 (오동동, 나라한의원)",128.582136914,35.204596274
자인한의원,창원시 마산합포구 진동면 진동사동로 6,128.487354398,35.117988374
본한의원,창원시 마산회원구 내서읍 상곡로 22 (중앙상가),128.503036847,35.242781919
선담한의원,창원시 마산회원구 3·15대로 727 (합성동),128.581227899,35.237241767
만지한의원,창원시 마산합포구 해안대로 25 (해운동),128.561510865,35.180541781
성은한의원,창원시 마산합포구 교방시장2길 21 (교방동),128.562356404,35.216707869
원자한의원,창원시 마산회원구 구암서1길 43 (구암동),128.591646412,35.247497268
담 한의원,창원시 마산합포구 합포로 33 (남성동),128.575447950,35.203731120
미즈아이구암한의원,"창원시 마산회원구 3·15대로 954 (구암동, 동남프라자)",128.599348849,35.250696906
진동한의원,창원시 마산합포구 진동면 삼진의거대로 644,128.487930777,35.115748345
태초한의원,"창원시 마산합포구 3·15대로 180 (중앙동2가, 뿌리주산학원)",128.566575378,35.194212692
해담한의원,"창원시 마산회원구 용마로 130, 5층 1호 (양덕동)",128.586123448,35.223620035
원한의원,창원시 마산합포구 합포로 38-1 (남성동),128.576174663,35.203632772
다산한의원,"창원시 마산회원구 3·15대로 645 (석전동, 예일메디컬센터)",128.576436017,35.230974379
이기태한의원,"창원시 마산회원구 3·15대로 679-1 (석전동, 동마산한의원)",128.578440736,35.233712382
편안한의원,"창원시 마산회원구 내서읍 삼계로 2, 삼계웰빙프라자빌딩 3층",128.504442399,35.232377679
청담한의원,창원시 마산회원구 북성로 321 (회성동),128.562546083,35.232998168
참사랑한의원,"창원시 마산합포구 월영동4길 1, 참사랑한의원 2층 (해운동)",128.561438878,35.180017681
건강만세한의원,창원시 마산합포구 월영동로 5 (해운동),128.562882488,35.180166783
신명한의원,창원시 마산회원구 양덕서8길 9 (석전동),128.578358336,35.231942561
혜인당한의원,"창원시 마산합포구 3·15대로 219-4, 1층 (중앙동3가)",128.566980679,35.197859257
명성부부한의원,창원시 마산회원구 내서읍 호원로 361-2 (코오롱하늘채1차아파트),128.525630693,35.265731229
명수한의원,"창원시 마산회원구 회원남1길 49 (회원동, 삼성메르빌)",128.570186366,35.218620650
태양한의원,"창원시 마산회원구 팔용로 270 (구암동, 인애원복지재단)",128.600667607,35.247705091
자연고려한의원,창원시 마산합포구 진동면 신서촌로 55,128.485545420,35.119524588
김도환한의원,"창원시 마산회원구 팔용로 75 (합성동, 김도환한의원)",128.588682068,35.235917777
송림한의원,"창원시 마산회원구 봉양로 5, 2층 (양덕동)",128.587752750,35.221443658
숲속마을한의원,창원시 마산회원구 내서읍 숲속로 20-1,128.497066039,35.229917889
몸사랑한의원,창원시 마산회원구 내서읍 삼계4길 30 (오마이치킨),128.503938492,35.233370391
장수한의원,"창원시 마산회원구 회원동서로 34, 동화빌딩 (회원동)",128.574361309,35.218404227
현대한의원,창원시 마산회원구 내서읍 호원로 226,128.521477503,35.253503937
동림한의원,창원시 마산회원구 3·15대로 785 (합성동),128.584681983,35.241787187
김영빈한의원,창원시 마산합포구 3·15대로 156 (중앙동2가),128.565163871,35.192399643
지산한의원,"창원시 마산합포구 몽고정길 47 (부림동, 마산남성신용협동조합)",128.572492848,35.206297737
제강한의원,창원시 마산합포구 어시장4길 46 (남성동),128.577097391,35.204265088
송한의원,창원시 마산합포구 3·15대로 259 (중앙동3가),128.567189753,35.201499798
굿모닝한의원,"창원시 마산합포구 합포로 86-1 (오동동, 중앙신경외과의원)",128.580164942,35.206487743
광해한의원,창원시 마산회원구 내서읍 삼계4길 9 (홍삼나라),128.503653390,35.232653966
윤솔한의원,"창원시 마산회원구 3·15대로 775, 5층 (합성동)",128.584060123,35.240971508
피브로한의원,"창원시 마산합포구 해안대로 15 (해운동, 파라다이스빌딩)",128.560600390,35.180549219
본초당한의원,"창원시 마산합포구 불종거리로 10 (동성동, 죽포빌딩)",128.576935879,35.205371175
양지한의원,창원시 마산합포구 자산남로 35 (자산동),128.564798999,35.203330550
신마산박한의원,"창원시 마산합포구 월영남로 42 (월영동, 대동아파트)",128.558549525,35.174856800
손한의원,"창원시 마산합포구 합포로 30, 2층 (남성동)",128.575553386,35.203207413
바로서한의원,"창원시 마산회원구 북성로 106 (회원동, 환금프라자)",128.570754933,35.216690349
임동진한의원,"창원시 마산회원구 북성로 118 (회원동, 한효프라자 빌딩)",128.570882323,35.217545600
허성배한의원,"창원시 마산합포구 가포로 12 (해운동, 선진상가)",128.558205672,35.179110315
서일교한의원,창원시 마산합포구 합포로 130 (산호동),128.583312698,35.209436621
오창록한의원,"창원시 마산합포구 3·15대로 134-1, 지송빌딩 1층 (중앙동1가)",128.563670101,35.190870668
소리청대남한의원,"창원시 마산합포구 완월동16길 9 (장군동5가, 대남한의원)",128.566498624,35.201058274
강림한의원,"창원시 마산회원구 양덕로 156 (양덕동, 강림한의원)",128.583247398,35.232314275
세원한의원,"창원시 마산합포구 월영동16길 8, 2층 202호 (해운동)",128.562957056,35.183609890
일성한의원,"창원시 마산회원구 3·15대로 823 (합성동, 일성한의원)",128.587062516,35.244509543
이병직한의원,"창원시 마산합포구 산호동로 1 (산호동, 신한PLUS)",128.587559100,35.216443569
권한의원,창원시 마산회원구 내서읍 호계본동로 17 (코오롱그랜드쇼핑),128.521062003,35.261488836
감로한의원,창원시 마산회원구 내서읍 상곡로 46,128.500865066,35.243898737
우리한의원,"창원시 마산합포구 3·15대로 87 (월남동1가, 우리한의원)",128.561504469,35.187432541
생명장한의원,"창원시 마산회원구 양덕로 162 (양덕동, 생명장한의원)",128.582956549,35.232690914
학산한의원,창원시 마산회원구 양덕로 140 (양덕동),128.584265132,35.231066377
소담한의원,창원시 마산합포구 북성로 90 (상남동),128.570885822,35.215265981
윤한의원,"창원시 마산합포구 용마로 88 (산호동, 윤한의원)",128.583080072,35.220504963
자산한의원,"창원시 마산합포구 자산삼거리로 18 (자산동, 자산한의원)",128.565943832,35.203026788
고려당한의원,"창원시 마산합포구 산호북1길 17, 2층 203.204호 (산호동, 삼성타운)",128.584688865,35.217072665
인수한의원,창원시 마산합포구 진동면 서촌길 2 (포구정인수한의원),128.486013218,35.113665214
해바라기한의원,"창원시 마산회원구 3·15대로 805 (합성동, 황성우산부인과)",128.585730757,35.243223432
세제한의원,"창원시 마산회원구 양덕로 130 (양덕동, 세제한의원)",128.584760533,35.230403141
